All Players Projections MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Powell, Jeremy RP PIT 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3254
Castillo, Jesus SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3257
Musser, Neal RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3258
Houser, James SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3259
Benitez, Armando RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3260
Serrano, Alex RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3264
Infante, Gregory SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3274
Pena, Luis RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3276
Ohka, Tomo SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3277
Diaz, Felix RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3280
Vasquez, Jorge RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3283
Crawford, Tristan RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3284
Hensley, Clay RP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3285
Campusano, Ed RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3287
Oyervidez, Jose RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3296
Perez, Wilfrido RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3297
Powers, Daniel RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3299
Waddell, Jason RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3300
Villafuerte, Brandon RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3306
Foster, John RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3310
Rundles, Richard RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3312
Rogers, Brian A. RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3315
Turnbow, Derrick RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3317
Asadoorian, Rick RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3319
Vizcaino, Arodys SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3320
Carter, Lance RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3323
Murphy, Bill RP TOR 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3325
Freed, Mark RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3326
Avery, James SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3328
Ray, Ronald RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3329
Torres, Joe RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3330
Snyder, Jason RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3332
Vargas, Jose RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3334
Kontos, George RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3335
Backe, Brandon SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3338
Atlee, Thomas RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3344
Randolph, Stephen RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3345
Shortslef, Josh SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3347
Rasner, Darrell SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3353
Haigwood, Dan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3354
Scherer, Matt RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3355
Bongiovanni, Vincent RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3361
Pote, Lou RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3366
Aguilar, Omar RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3371
Smith, Travis SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3374
Shappi, A.J. RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3376
Villar, Henry RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3377
Gomes, Brandon RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3384
Wright, Jamey RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3387
Doyne, Cory RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3388
Thomas, Brad RP DET 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3389
Pimentel, Julio SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3390
DeHoyos, Gabe RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3392
Fox, Chad RP CHC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3393
Thompson, Mike SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3394
Sborz, Jay RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3395
Gardner, Richie SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3398
Bateman, Joe RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3400
Moreno, Victor RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3401
Richardson, Dustin RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3403
Miller, Greg D. RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3405
Souza, Justin SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3407
Hernandez, Orlando SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3410
Harrell, Lucas SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3411
Lahey, Tim RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3414
Thompson, Aaron SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3416
Butto, Francisco RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3417
Urdaneta, Lino RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3418
Province, Chris RP MIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3420
Jones, Geoff RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3422
Cox, Bryson RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3423
Dove, Dennis RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3424
Smith, Cody RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3427
Rueckel, Danny RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3430
Diaz, Joselo RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3431
Pinango, Miguel RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3432
Petrick, Billy RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3434
Campbell, Brett B. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3436
Medlock, Calvin RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3440
Furnish, Brad RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3446
Lujan, John RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3448
Tata, Jordan SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3449
Axelrod, Dylan RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3451
Lyman, Jeff RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3463
Demaria, Chris N. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3466
Core, Danny RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3467
Smith, Sean H. RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3468
Segovia, Zack RP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3472
Huber, Jon RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3475
Lopez, Gonzalo RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3476
Barone, Daniel SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3478
Kopp, David RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3481
Kohn, Shawn RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3484
Junge, Eric SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3487
De Jong, Jordan RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3488
Kirkman, Michael SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3490
Tucker, Glenn RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3497
Linares, Serguey SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3501
Elarton, Scott SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3506
Patterson, Scott RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3509
Gonzalez, Miguel RP BOS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3510
McBryde, Jeremy RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3512
Seddon, Chris SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3514
Hernandez, Yoel RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3521
De La Cruz, Kelvin SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3523
Maldonado, Ivan RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3526
Fortunato, Bartolome RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3527
Tsao, Chin-Hui RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3528
Allison, Jeffrey SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3531
Anderson, Brian RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3532
Roehl, Scott RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3533
Gerbe, Jeff RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3535
Webber, Nicholas RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3536
Carr, Adam RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3537
Dolis, Rafael SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3539
Bisenius, Joe RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3541
Vermilyea, Jamie RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3542
Tomoro, Denny RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3543
Wise, Matt RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3544
Manning, Charlie RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3547
Castellanos, Hugo RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3549
Rodriguez, Orlando RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3550
Lyles, Jordan SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3551
Hutchinson, Trevor RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3557
Osuna, Edgar SP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3559
Norrick, Tyler RP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3560
Abbott, James RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3564
Kester, Tim RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3565
Clarke, Darren RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3566
Johnston, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3571
Taubenheim, Ty SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3572
Garcia, Christian SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3573
Figueroa, Pedro SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3576
Mathieson, Scott SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3577
Muniz, Carlos RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3579
Marek, Steve SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3580
Jamison, Neil RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3581
Mills, Adam RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3584
Valdez, Jose G. RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3590
Rosario, Rodrigo SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3592
Arredondo, Jose RP ANA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3594
Phillips, Zachary RP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3598
Miley, Wade SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3601
Spottiswood, William RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3605
Stertzbach, Von RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3607
Uviedo, Ronald RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3608
Bradley, Bobby RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3610
Valentine, Joe RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3612
Mateo, Juan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3614
McCormick, Mark RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3615
DiFelice, Mark RP MIL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3616
Cassel, Jack SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3617
Wagner, Ryan RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3619
Hagerty, Luke RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3624
Watson, Sean RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3625
Wood, Blake SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3626
Cortez, Renee RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3629
Malone, Corwin SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3633
Tejera, Michael RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3634
Claussen, Brandon SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3635
Arguelles, Noel SP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3640
Nicasio, Juan SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3643
Brasier, Ryan RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3644
Knotts, Gary RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3652
Miller, Jeff RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3654
Begg, Chris RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3655
Garcia, Anderson RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3658
German, Franklyn RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3662
Dittler, Jake SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3663
Ungs, Nick SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3667
Tracey, Sean RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3671
Tovar, Angel RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3672
Huerta, Edgar RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3673
Diamond, Thomas SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3675
Sierra, Eduardo RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3676
Noesi, Hector SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3680
Brazelton, Dewon SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3681
Shoemaker, Scott RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3682
Schmidt, Nick RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3683
Mullins, Ryan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3685
Matumoto, Jo RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3686
Barry, Kevin RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3687
Paredes, Edward RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3690
Lindsay, Shane SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3693
Kibler, Jon SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3694
Alvarado, Carlos A. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3695
O'Malley, Ryan J. SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3697
Holliman, Mark SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3700
Mason, Chris SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3704
Hines, Carlos RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3707
Simpson, Allan RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3709
Overholt, Patrick RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3711
De Los Santos, Valerio SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3715
Hammond, Steven RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3721
Halama, John SP MIL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3722
Phillips, Heath SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3725
Fultz, Aaron RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3726
Wahpepah, Joshua RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3730
Laughter, Andrew RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3732
Oldham, Thomas RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3735
Magrane, Jim RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3736
Cassevah, Bobby RP OAK 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3741
Egbert, Jack RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3742
Rall, Tim RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3743
Trolia, Aaron RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3747
Liotta, Ray SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3748
Hedrick, Justin RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3750
Pignatiello, Carmen RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3751
Owens, Henry RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3752
Perez, Beltran SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3754
Basner, Ryan RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3757
Hynick, Brandon SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3762
Chapman, Aroldis SP CIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	n/a
