All Players 2007 MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Avery, James SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3268
Ray, Ronald RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3269
McCutchen, Daniel SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3270
Torres, Joe RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3271
Snyder, Jason RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3274
Vargas, Jose RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3276
Kontos, George RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3277
Hernandez, David SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3287
Atlee, Thomas RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3289
Shortslef, Josh SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3290
Beam, T.J. RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3291
Wade, Cory RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3292
Lewis, Scott SP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3294
Haigwood, Dan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3298
Scherer, Matt RP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3299
Bongiovanni, Vincent RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3304
Fister, Doug W. SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3306
Mosebach, Bobby RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3310
McDonald, James RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3311
Pote, Lou RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3312
Loux, Shane SP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3315
Aguilar, Omar RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3318
Smith, Travis SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3321
Rodriguez, Fernando RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3322
Shappi, A.J. RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3324
Villar, Henry RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3325
Jeffress, Jeremy SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3333
Gomes, Brandon RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3335
Thomas, Brad RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3338
Pimentel, Julio SP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3339
Fox, Chad RP CHC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3341
DeHoyos, Gabe RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3342
Sborz, Jay RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3343
Gardner, Richie SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3345
Bateman, Joe RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3347
Moreno, Victor RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3349
Richardson, Dustin RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3351
Miller, Greg D. RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3352
Souza, Justin SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3354
Chacin, Jhoulys RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3357
Dolsi, Freddy RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3358
Harrell, Lucas SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3359
Lahey, Tim RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3362
Martinez, Cristhian RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3365
Thompson, Aaron SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3366
Butto, Francisco RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3367
Alderson, Timothy SP PIT	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3368
Jones, Geoff RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3371
Cox, Bryson RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3372
Smith, Cody RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3374
Rueckel, Danny RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3377
Diaz, Joselo RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3378
Pinango, Miguel RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3379
Rosa, Carlos RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3381
Norris, Bud SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3382
Campbell, Brett B. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3384
Rondon, Hector SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3387
Medlock, Calvin RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3389
Hinckley, Michael RP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3390
Furnish, Brad RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3396
Lujan, John RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3398
Axelrod, Dylan RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3400
Lyman, Jeff RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3411
Demaria, Chris N. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3414
Core, Danny RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3415
Smith, Sean H. RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3416
Lopez, Gonzalo RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3422
Thompson, Daryl SP CIN 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3425
Kopp, David RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3429
Kohn, Shawn RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3432
Junge, Eric SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3435
Kirkman, Michael SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3437
Burke, Greg RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3441
Tucker, Glenn RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3445
Linares, Serguey SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3449
Thayer, Dale RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3451
Patterson, Scott RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3459
Carrasco, Carlos SP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3460
Gonzalez, Miguel RP BOS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3461
McBryde, Jeremy RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3463
Link, Jon RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3466
De La Cruz, Kelvin SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3473
Maldonado, Ivan RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3475
Fortunato, Bartolome RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3476
Allison, Jeffrey SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3479
Anderson, Brian RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3480
Roehl, Scott RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3481
Gerbe, Jeff RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3483
Webber, Nicholas RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3484
Carr, Adam RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3485
Niese, Jonathon SP NYM 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3487
Dolis, Rafael SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3489
Ceda, Jose RP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3492
Morton, Charlie SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3494
Tomoro, Denny RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3495
Manning, Charlie RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3497
Castellanos, Hugo RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3499
Rodriguez, Orlando RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3500
Lyles, Jordan SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3501
Hutchinson, Trevor RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3506
Jukich, Ben SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3507
Norrick, Tyler RP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3509
Abbott, James RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3513
Kester, Tim RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3514
Johnston, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3520
Garcia, Christian SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3521
Figueroa, Pedro SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3524
Mathieson, Scott SP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3525
Marek, Steve SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3527
Jamison, Neil RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3528
Mills, Adam RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3533
Valdez, Jose G. RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3539
Crosby, Casey SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3541
Rosario, Rodrigo SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3543
Savery, Joe SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3545
Caridad, Esmailin RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3546
Arredondo, Jose RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3547
Phillips, Zachary RP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3551
Miley, Wade SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3553
Tucker, Ryan SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3556
Liriano, Francisco SP MIN	Grape Apes	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3558
Spottiswood, William RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3561
Gervacio, Sammy RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3562
Cashner, Andrew SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3564
Stertzbach, Von RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3565
Uviedo, Ronald RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3566
Bradley, Bobby RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3569
Valentine, Joe RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3570
Mateo, Juan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3572
McCormick, Mark RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3573
DiFelice, Mark RP MIL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3574
Reckling, Trevor RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3581
Hagerty, Luke RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3582
Watson, Sean RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3583
Wood, Blake SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3584
Cortez, Renee RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3587
Malone, Corwin SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3590
Tejera, Michael RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3591
Claussen, Brandon SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3592
Feliz, Neftali RP TEX	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3593
Nicasio, Juan SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3600
Brasier, Ryan RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3601
Gregerson, Luke RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3602
Knotts, Gary RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3611
Miller, Jeff RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3613
Begg, Chris RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3614
Berg, Justin RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3615
German, Franklyn RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3622
Dittler, Jake SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3623
Ungs, Nick SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3627
LeBlanc, Wade SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3630
Tracey, Sean RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3631
Tovar, Angel RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3632
Huerta, Edgar RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3633
Diamond, Thomas SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3635
Sierra, Eduardo RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3636
Brazelton, Dewon SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3643
Noesi, Hector SP NYY 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3644
Shoemaker, Scott RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3645
Schmidt, Nick RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3646
Swarzak, Anthony SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3647
Chavez, Jesse RP TB 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3648
Mullins, Ryan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3650
Matumoto, Jo RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3652
Claggett, Anthony RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3653
Paredes, Edward RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3656
Lindsay, Shane SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3660
Kibler, Jon SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3662
Alvarado, Carlos A. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3663
O'Malley, Ryan J. SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3665
Holliman, Mark SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3668
Mason, Chris SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3673
Hines, Carlos RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3675
Berken, Jason SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3677
Simpson, Allan RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3679
Overholt, Patrick RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3681
De Los Santos, Valerio SP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3685
Parr, James R. RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3689
Hammond, Steven RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3691
Vasquez, Esmerling RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3694
Wahpepah, Joshua RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3700
Laughter, Andrew RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3702
Oldham, Thomas RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3704
Magrane, Jim RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3705
Egbert, Jack RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3709
Dickey, R.A. RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3710
Rall, Tim RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3711
Trolia, Aaron RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3715
Liotta, Ray SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3716
Hedrick, Justin RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3718
Perez, Beltran SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3722
Basner, Ryan RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3725
Hynick, Brandon SP CHW 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3731
