All Players 2008 MLB Standard Stats															
Player	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Torres, Joe RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3286
Snyder, Jason RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3288
Vargas, Jose RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3290
Kontos, George RP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3291
Lerew, Anthony SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3296
Hernandez, David SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3301
Atlee, Thomas RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3303
Randolph, Stephen RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3304
Shortslef, Josh SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3305
Weaver, Jeff SP LA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3306
Haigwood, Dan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3311
Scherer, Matt RP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3312
Bongiovanni, Vincent RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3318
Fister, Doug W. SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3320
Mosebach, Bobby RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3324
Pote, Lou RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3325
Aguilar, Omar RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3330
Smith, Travis SP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3333
Rodriguez, Fernando RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3334
Shappi, A.J. RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3336
Villar, Henry RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3337
Jeffress, Jeremy SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3344
Gomes, Brandon RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3346
Doyne, Cory RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3348
Thomas, Brad RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3349
Pimentel, Julio SP KC 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3350
DeHoyos, Gabe RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3352
Thompson, Mike SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3353
Sborz, Jay RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3354
Gardner, Richie SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3356
Bateman, Joe RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3357
Moreno, Victor RP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3358
Richardson, Dustin RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3361
Miller, Greg D. RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3362
Souza, Justin SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3364
Chacin, Jhoulys RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3367
Hernandez, Orlando SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3368
Harrell, Lucas SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3369
Lahey, Tim RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3372
Eyre, Willie RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3373
Martinez, Cristhian RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3375
Thompson, Aaron SP WAS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3376
Butto, Francisco RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3377
Alderson, Timothy SP PIT	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3378
Urdaneta, Lino RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3379
Jones, Geoff RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3382
Cox, Bryson RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3383
Dove, Dennis RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3384
Smith, Cody RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3386
Rueckel, Danny RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3389
Pinango, Miguel RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3390
Petrick, Billy RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3392
Norris, Bud SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3393
Campbell, Brett B. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3395
Rondon, Hector SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3398
Medlock, Calvin RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3400
Furnish, Brad RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3406
Lujan, John RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3407
Tata, Jordan SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3408
Axelrod, Dylan RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3410
Lyman, Jeff RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3421
Demaria, Chris N. RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3424
Core, Danny RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3425
Smith, Sean H. RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3426
Segovia, Zack RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3429
Huber, Jon RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3432
Lopez, Gonzalo RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3433
Barone, Daniel SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3436
Kopp, David RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3440
Kohn, Shawn RP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3443
Junge, Eric SP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3446
De Jong, Jordan RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3447
Kirkman, Michael SP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3449
Burke, Greg RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3454
Tucker, Glenn RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3458
Linares, Serguey SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3462
Thayer, Dale RP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3463
Carrasco, Carlos SP CLE 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3470
Gonzalez, Miguel RP BOS 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3471
McBryde, Jeremy RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3473
Link, Jon RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3476
Seddon, Chris SP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3477
Hernandez, Yoel RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3484
De La Cruz, Kelvin SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3486
Maldonado, Ivan RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3490
Fortunato, Bartolome RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3491
Tsao, Chin-Hui RP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3492
Allison, Jeffrey SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3495
Anderson, Brian RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3496
Roehl, Scott RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3497
Gerbe, Jeff RP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3499
Webber, Nicholas RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3500
Carr, Adam RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3501
Dolis, Rafael SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3504
Bisenius, Joe RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3506
Ceda, Jose RP FLA 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3507
Vermilyea, Jamie RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3509
Tomoro, Denny RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3510
Castellanos, Hugo RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3515
Rodriguez, Orlando RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3516
Lyles, Jordan SP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3517
Hutchinson, Trevor RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3522
Jukich, Ben SP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3523
Norrick, Tyler RP STL 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3525
Abbott, James RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3529
Kester, Tim RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3530
Clarke, Darren RP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3531
Johnston, Mike RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3536
Garcia, Christian SP NYY	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3537
Figueroa, Pedro SP OAK	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3540
Mathieson, Scott SP PHI 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3541
Marek, Steve SP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3543
Jamison, Neil RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3544
Mills, Adam RP BOS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3547
Valdez, Jose G. RP HOU 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3553
Crosby, Casey SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3555
Rosario, Rodrigo SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3557
Savery, Joe SP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3559
Caridad, Esmailin RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3560
Phillips, Zachary RP TEX 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3564
Miley, Wade SP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3565
Spottiswood, William RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3570
Gervacio, Sammy RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3571
Cashner, Andrew SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3573
Stertzbach, Von RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3574
Uviedo, Ronald RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3575
Bradley, Bobby RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3578
Valentine, Joe RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3579
Mateo, Juan SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3581
McCormick, Mark RP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3582
Wagner, Ryan RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3584
Reckling, Trevor RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3590
Hagerty, Luke RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3591
Watson, Sean RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3592
Wood, Blake SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3593
Cortez, Renee RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3596
Vasquez, Virgil SP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3598
Malone, Corwin SP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3600
Tejera, Michael RP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3601
Claussen, Brandon SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3602
Feliz, Neftali RP TEX	SA`s	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3603
Nicasio, Juan SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3609
Brasier, Ryan RP ANA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3610
Gregerson, Luke RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3611
Knotts, Gary RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3620
Miller, Jeff RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3622
Begg, Chris RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3623
Berg, Justin RP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3624
Garcia, Anderson RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3627
Dittler, Jake SP CLE	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3632
Ungs, Nick SP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3636
Tracey, Sean RP CHW	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3640
Tovar, Angel RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3641
Huerta, Edgar RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3642
Diamond, Thomas SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3644
Sierra, Eduardo RP LA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3645
Brazelton, Dewon SP STL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3650
Noesi, Hector SP NYY 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3651
Shoemaker, Scott RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3652
Schmidt, Nick RP SD	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3653
Swarzak, Anthony SP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3654
Mullins, Ryan RP MIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3655
Matumoto, Jo RP TOR	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3657
Claggett, Anthony RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3658
Barry, Kevin RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3659
Paredes, Edward RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3662
Lindsay, Shane SP COL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3665
Kibler, Jon SP DET	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3667
Alvarado, Carlos A. RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3668
O'Malley, Ryan J. SP CHC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3670
Holliman, Mark SP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3673
Mason, Chris SP TB	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3677
Hines, Carlos RP HOU	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3679
Berken, Jason SP BAL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3681
Simpson, Allan RP PIT	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3683
Overholt, Patrick RP PHI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3685
Hammond, Steven RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3693
Vasquez, Esmerling RP ARI	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3695
Phillips, Heath SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3696
Fultz, Aaron RP CIN	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3697
Wahpepah, Joshua RP MIL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3701
Laughter, Andrew RP TEX	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3703
Oldham, Thomas RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3705
Magrane, Jim RP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3706
Egbert, Jack RP NYM	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3710
Rall, Tim RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3711
Trolia, Aaron RP SEA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3715
Liotta, Ray SP KC	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3716
Hedrick, Justin RP SF	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3718
Owens, Henry RP FLA	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3720
Perez, Beltran SP WAS	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3723
Basner, Ryan RP ATL	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3726
Hynick, Brandon SP CHW 	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3731
